"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,4041,0.5601884
0,4044,0.5545348
0,4047,0.5489882
0,4050,0.543546
0,4053,0.5382059
0,4056,0.5329651
0,4059,0.5278213
0,4062,0.5227724
0,4065,0.517816
0,4068,0.5129499
0,4071,0.5081719
0,4074,0.5034801
0,4077,0.4988724
0,4080,0.4943468
0,4083,0.4899014
0,4086,0.4855343
0,4089,0.4812438
0,4092,0.4770281
0,4095,0.4728854
0,4098,0.4688141
0,4101,0.4648125
0,4104,0.4608791
0,4107,0.4570123
0,4110,0.4532105
0,4113,0.4494725
0,4116,0.4457966
0,4119,0.4421815
0,4122,0.4386258
0,4125,0.4351283
0,4128,0.4316876
0,4131,0.4283025
0,4134,0.4249717
0,4137,0.421694
0,4140,0.4184683
0,4143,0.4152934
0,4146,0.4121682
0,4149,0.4090917
0,4152,0.4060628
0,4155,0.4030803
0,4158,0.4001434
0,4161,0.3972511
0,4164,0.3944023
0,4167,0.3915962
0,4170,0.3888319
0,4173,0.3861083
0,4176,0.3834248
0,4179,0.3807803
0,4182,0.3781742
0,4185,0.3756056
0,4188,0.3730736
0,4191,0.3705775
0,4194,0.3681167
0,4197,0.3656903
0,4200,0.3632976
0,4203,0.3609378
0,4206,0.3586105
0,4209,0.3563147
0,4212,0.35405
0,4215,0.3518157
0,4218,0.3496111
0,4221,0.3474356
0,4224,0.3452887
0,4227,0.3431697
0,4230,0.3410781
0,4233,0.3390133
0,4236,0.3369748
0,4239,0.334962
0,4242,0.3329744
0,4245,0.3310116
0,4248,0.329073
0,4251,0.3271581
0,4254,0.3252664
0,4257,0.3233976
0,4260,0.3215511
0,4263,0.3197265
0,4266,0.3179234
0,4269,0.3161413
0,4272,0.3143798
0,4275,0.3126386
0,4278,0.3109172
0,4281,0.3092153
0,4284,0.3075324
0,4287,0.3058683
0,4290,0.3042224
0,4293,0.3025946
0,4296,0.3009844
0,4299,0.2993915
0,4302,0.2978156
0,4305,0.2962563
0,4308,0.2947134
